"gene"	"count"
"821"	"ENSG00000071677"	0
"822"	"ENSG00000172340"	0
"823"	"ENSG00000156858"	0
"824"	"ENSG00000130066"	0
"825"	"ENSG00000101310"	0
"826"	"ENSG00000103978"	1
"827"	"ENSG00000175556"	1
"828"	"ENSG00000126803"	0
"829"	"ENSG00000171295"	0
"830"	"ENSG00000040199"	0
"831"	"ENSG00000133059"	0
"832"	"ENSG00000114942"	0
"833"	"ENSG00000105640"	0
"834"	"ENSG00000040633"	0
"835"	"ENSG00000109475"	0
"836"	"ENSG00000106123"	0
"837"	"ENSG00000168118"	0
"838"	"ENSG00000106809"	1
"839"	"ENSG00000071189"	1
"840"	"ENSG00000136518"	0
"841"	"ENSG00000175567"	0
"842"	"ENSG00000134574"	0
"843"	"ENSG00000162664"	0
"844"	"ENSG00000162896"	0
"845"	"ENSG00000116014"	0
"846"	"ENSG00000147255"	0
"847"	"ENSG00000104725"	0
"848"	"ENSG00000108950"	0
"849"	"ENSG00000169126"	1
"850"	"ENSG00000122705"	0
"851"	"ENSG00000112655"	1
"852"	"ENSG00000198252"	1
"853"	"ENSG00000213085"	0
"854"	"ENSG00000174903"	0
"855"	"ENSG00000128656"	0
"856"	"ENSG00000065325"	0
"857"	"ENSG00000135297"	0
"858"	"ENSG00000113494"	3
"859"	"ENSG00000076604"	0
"860"	"ENSG00000137601"	1
"861"	"ENSG00000172270"	0
"862"	"ENSG00000101150"	0
"863"	"ENSG00000173614"	0
"864"	"ENSG00000140287"	0
"865"	"ENSG00000154330"	0
"866"	"ENSG00000071051"	0
"867"	"ENSG00000122852"	0
"868"	"ENSG00000211895"	0
"869"	"ENSG00000176953"	1
"870"	"ENSG00000183726"	0
"871"	"ENSG00000170776"	1
"872"	"ENSG00000004897"	0
"873"	"ENSG00000025800"	1
"874"	"ENSG00000165609"	0
"875"	"ENSG00000113532"	0
"876"	"ENSG00000147592"	0
"877"	"ENSG00000205937"	0
"878"	"ENSG00000105409"	1
"879"	"ENSG00000184992"	0
"880"	"ENSG00000182774"	0
"881"	"ENSG00000146242"	1
"882"	"ENSG00000021762"	0
"883"	"ENSG00000196199"	0
"884"	"ENSG00000212875"	0
"885"	"ENSG00000183979"	0
"886"	"ENSG00000122299"	1
"887"	"ENSG00000183791"	0
"888"	"ENSG00000104164"	0
"889"	"ENSG00000143320"	0
"890"	"ENSG00000143951"	0
"891"	"ENSG00000101493"	1
"892"	"ENSG00000139684"	0
"893"	"ENSG00000114353"	0
"894"	"ENSG00000187391"	0
"895"	"ENSG00000184203"	0
"896"	"ENSG00000188895"	0
"897"	"ENSG00000184363"	1
"898"	"ENSG00000153086"	0
"899"	"ENSG00000172500"	0
"900"	"ENSG00000159322"	0
"901"	"ENSG00000128510"	0
"902"	"ENSG00000111704"	0
"903"	"ENSG00000091129"	0
"904"	"ENSG00000099785"	0
"905"	"ENSG00000132005"	1
"906"	"ENSG00000129518"	0
"907"	"ENSG00000196793"	0
"908"	"ENSG00000145982"	0
"909"	"ENSG00000140400"	1
"910"	"ENSG00000004838"	0
"911"	"ENSG00000146674"	0
"912"	"ENSG00000141753"	0
"913"	"ENSG00000121879"	0
"914"	"ENSG00000151414"	0
"915"	"ENSG00000185414"	0
"916"	"ENSG00000170011"	1
"917"	"ENSG00000079337"	0
"918"	"ENSG00000138002"	0
"919"	"ENSG00000185437"	0
"920"	"ENSG00000125753"	0
"921"	"ENSG00000106927"	0
"922"	"ENSG00000167588"	0
"923"	"ENSG00000114279"	0
"924"	"ENSG00000157851"	1
"925"	"ENSG00000081014"	0
"926"	"ENSG00000006788"	1
"927"	"ENSG00000108510"	1
"928"	"ENSG00000163428"	1
"929"	"ENSG00000167286"	0
"930"	"ENSG00000153944"	0
"931"	"ENSG00000130304"	0
"932"	"ENSG00000161664"	0
"933"	"ENSG00000206226"	0
"934"	"ENSG00000137397"	0
"935"	"ENSG00000134871"	1
"936"	"ENSG00000132305"	0
"937"	"ENSG00000204628"	0
"938"	"ENSG00000171643"	0
"939"	"ENSG00000033867"	0
"940"	"ENSG00000184368"	1
"941"	"ENSG00000167236"	0
"942"	"ENSG00000089685"	0
"943"	"ENSG00000141933"	0
"944"	"ENSG00000023572"	1
"945"	"ENSG00000175137"	1
"946"	"ENSG00000196230"	0
"947"	"ENSG00000119685"	0
"948"	"ENSG00000100908"	0
"949"	"ENSG00000204560"	0
"950"	"ENSG00000147364"	0
"951"	"ENSG00000150459"	0
"952"	"ENSG00000213722"	0
"953"	"ENSG00000105486"	1
"954"	"ENSG00000148926"	0
"955"	"ENSG00000114125"	0
"956"	"ENSG00000118596"	0
"957"	"ENSG00000015285"	0
"958"	"ENSG00000115902"	1
"959"	"ENSG00000135604"	0
"960"	"ENSG00000119471"	0
"961"	"ENSG00000182606"	0
"962"	"ENSG00000167565"	0
"963"	"ENSG00000182520"	0
"964"	"ENSG00000136868"	0
"965"	"ENSG00000204386"	0
"966"	"ENSG00000146733"	0
"967"	"ENSG00000107651"	0
"968"	"ENSG00000172977"	1
"969"	"ENSG00000022355"	0
"970"	"ENSG00000055130"	0
"971"	"ENSG00000131848"	0
"972"	"ENSG00000119383"	0
"973"	"ENSG00000188818"	0
"974"	"ENSG00000187244"	2
"975"	"ENSG00000148396"	4
"976"	"ENSG00000162290"	0
"977"	"ENSG00000175899"	0
"978"	"ENSG00000101161"	2
"979"	"ENSG00000160271"	1
"980"	"ENSG00000144642"	0
"981"	"ENSG00000107623"	0
"982"	"ENSG00000161800"	2
"983"	"ENSG00000012817"	0
"984"	"ENSG00000122641"	0
"985"	"ENSG00000110799"	2
"986"	"ENSG00000215251"	0
"987"	"ENSG00000103326"	0
"988"	"ENSG00000197915"	3
"989"	"ENSG00000130340"	2
"990"	"ENSG00000115461"	0
"991"	"ENSG00000184494"	0
"992"	"ENSG00000127603"	4
"993"	"ENSG00000211975"	0
"994"	"ENSG00000213760"	0
"995"	"ENSG00000104866"	0
"996"	"ENSG00000182979"	0
"997"	"ENSG00000063322"	0
"998"	"ENSG00000135720"	0
"999"	"ENSG00000149100"	2
"1000"	"ENSG00000050820"	0
"1001"	"ENSG00000070778"	1
"1002"	"ENSG00000185338"	0
"1003"	"ENSG00000112164"	0
"1004"	"ENSG00000114737"	0
"1005"	"ENSG00000114503"	0
"1006"	"ENSG00000121417"	0
"1007"	"ENSG00000128050"	0
"1008"	"ENSG00000128709"	0
"1009"	"ENSG00000126773"	0
"1010"	"ENSG00000162063"	0
"1011"	"ENSG00000165782"	0
"1012"	"ENSG00000179571"	0
"1013"	"ENSG00000206148"	0
"1014"	"ENSG00000115839"	0
"1015"	"ENSG00000106511"	0
"1016"	"ENSG00000120738"	0
"1017"	"ENSG00000007062"	0
"1018"	"ENSG00000119614"	0
"1019"	"ENSG00000197283"	3
"1020"	"ENSG00000185057"	0
"1021"	"ENSG00000121749"	1
"1022"	"ENSG00000130772"	1
"1023"	"ENSG00000204178"	1
"1024"	"ENSG00000164687"	0
"1025"	"ENSG00000152620"	0
"1026"	"ENSG00000166922"	0
"1027"	"ENSG00000116977"	0
"1028"	"ENSG00000119121"	0
"1029"	"ENSG00000151778"	0
"1030"	"ENSG00000184575"	0
"1031"	"ENSG00000198626"	1
"1032"	"ENSG00000140522"	0
"1033"	"ENSG00000197324"	0
"1034"	"ENSG00000168807"	2
"1035"	"ENSG00000214706"	0
"1036"	"ENSG00000117676"	0
"1037"	"ENSG00000170345"	0
"1038"	"ENSG00000160097"	0
"1039"	"ENSG00000139324"	0
"1040"	"ENSG00000139055"	0
"1041"	"ENSG00000164163"	0
"1042"	"ENSG00000120586"	0
"1043"	"ENSG00000107959"	0
"1044"	"ENSG00000165996"	0
"1045"	"ENSG00000115935"	0
"1046"	"ENSG00000125149"	0
"1047"	"ENSG00000132879"	1
"1048"	"ENSG00000073282"	0
"1049"	"ENSG00000167461"	0
"1050"	"ENSG00000133103"	0
"1051"	"ENSG00000213221"	0
"1052"	"ENSG00000061936"	1
"1053"	"ENSG00000140320"	0
"1054"	"ENSG00000163110"	0
"1055"	"ENSG00000182752"	1
"1056"	"ENSG00000105464"	1
"1057"	"ENSG00000144476"	0
"1058"	"ENSG00000211659"	0
"1059"	"ENSG00000169554"	1
"1060"	"ENSG00000204392"	0
"1061"	"ENSG00000168763"	0
"1062"	"ENSG00000129932"	0
"1063"	"ENSG00000143674"	0
"1064"	"ENSG00000206211"	0
"1065"	"ENSG00000181885"	1
"1066"	"ENSG00000212900"	0
"1067"	"ENSG00000214010"	0
"1068"	"ENSG00000154920"	0
"1069"	"ENSG00000110367"	1
"1070"	"ENSG00000073921"	1
"1071"	"ENSG00000110713"	3
"1072"	"ENSG00000164307"	0
"1073"	"ENSG00000104549"	0
"1074"	"ENSG00000156374"	0
"1075"	"ENSG00000152556"	1
"1076"	"ENSG00000100644"	0
"1077"	"ENSG00000104901"	0
"1078"	"ENSG00000172667"	0
"1079"	"ENSG00000008516"	0
"1080"	"ENSG00000185065"	0
"1081"	"ENSG00000100387"	0
"1082"	"ENSG00000008083"	1
"1083"	"ENSG00000143641"	0
"1084"	"ENSG00000169129"	0
"1085"	"ENSG00000176534"	0
"1086"	"ENSG00000091073"	0
"1087"	"ENSG00000170500"	0
"1088"	"ENSG00000115896"	1
"1089"	"ENSG00000174977"	0
"1090"	"ENSG00000145555"	1
"1091"	"ENSG00000171208"	0
"1092"	"ENSG00000143363"	0
"1093"	"ENSG00000135451"	0
"1094"	"ENSG00000198961"	0
"1095"	"ENSG00000143184"	0
"1096"	"ENSG00000017797"	0
"1097"	"ENSG00000115317"	1
"1098"	"ENSG00000071564"	0
"1099"	"ENSG00000163060"	0
"1100"	"ENSG00000214600"	0
"1101"	"ENSG00000204569"	0
"1102"	"ENSG00000138660"	0
"1103"	"ENSG00000177485"	0
"1104"	"ENSG00000176974"	1
"1105"	"ENSG00000173588"	0
"1106"	"ENSG00000131944"	0
"1107"	"ENSG00000168594"	0
"1108"	"ENSG00000118412"	0
"1109"	"ENSG00000136881"	0
"1110"	"ENSG00000103168"	2
"1111"	"ENSG00000042022"	0
"1112"	"ENSG00000179271"	0
"1113"	"ENSG00000094841"	0
"1114"	"ENSG00000120500"	0
"1115"	"ENSG00000140941"	0
"1116"	"ENSG00000047457"	0
"1117"	"ENSG00000145414"	0
"1118"	"ENSG00000106066"	0
"1119"	"ENSG00000188603"	0
"1120"	"ENSG00000121957"	0
"1121"	"ENSG00000099399"	0
"1122"	"ENSG00000171421"	0
"1123"	"ENSG00000146067"	0
"1124"	"ENSG00000196396"	0
"1125"	"ENSG00000196850"	0
"1126"	"ENSG00000090487"	0
"1127"	"ENSG00000157554"	0
"1128"	"ENSG00000198814"	0
"1129"	"ENSG00000198265"	1
"1130"	"ENSG00000174307"	0
"1131"	"ENSG00000179801"	0
"1132"	"ENSG00000010704"	0
"1133"	"ENSG00000141985"	0
"1134"	"ENSG00000136040"	3
"1135"	"ENSG00000148908"	0
"1136"	"ENSG00000172366"	0
"1137"	"ENSG00000171444"	2
"1138"	"ENSG00000057935"	0
"1139"	"ENSG00000108559"	0
"1140"	"ENSG00000124257"	0
"1141"	"ENSG00000139436"	1
"1142"	"ENSG00000110887"	0
"1143"	"ENSG00000124693"	0
"1144"	"ENSG00000133477"	0
"1145"	"ENSG00000067221"	0
"1146"	"ENSG00000185122"	1
"1147"	"ENSG00000100028"	0
"1148"	"ENSG00000050344"	0
"1149"	"ENSG00000166037"	1
"1150"	"ENSG00000049246"	1
"1151"	"ENSG00000117593"	0
"1152"	"ENSG00000023228"	1
"1153"	"ENSG00000067992"	0
"1154"	"ENSG00000110422"	0
"1155"	"ENSG00000105928"	0
"1156"	"ENSG00000143845"	0
"1157"	"ENSG00000124435"	0
"1158"	"ENSG00000064393"	2
"1159"	"ENSG00000137177"	1
"1160"	"ENSG00000136653"	0
"1161"	"ENSG00000213689"	0
"1162"	"ENSG00000154146"	1
"1163"	"ENSG00000189023"	1
"1164"	"ENSG00000112242"	0
"1165"	"ENSG00000113300"	0
"1166"	"ENSG00000153147"	0
"1167"	"ENSG00000150054"	0
"1168"	"ENSG00000120341"	0
"1169"	"ENSG00000087191"	0
"1170"	"ENSG00000179335"	2
"1171"	"ENSG00000136754"	0
"1172"	"ENSG00000198839"	0
"1173"	"ENSG00000116783"	0
"1174"	"ENSG00000143442"	0
"1175"	"ENSG00000101246"	0
"1176"	"ENSG00000205659"	0
"1177"	"ENSG00000160801"	0
"1178"	"ENSG00000128346"	0
"1179"	"ENSG00000134640"	0
"1180"	"ENSG00000099994"	0
"1181"	"ENSG00000175591"	0
"1182"	"ENSG00000172809"	0
"1183"	"ENSG00000147380"	0
"1184"	"ENSG00000166887"	1
"1185"	"ENSG00000111581"	1
"1186"	"ENSG00000112486"	0
"1187"	"ENSG00000105613"	1
"1188"	"ENSG00000117650"	0
"1189"	"ENSG00000130203"	0
"1190"	"ENSG00000117362"	0
"1191"	"ENSG00000197723"	0
"1192"	"ENSG00000162594"	1
"1193"	"ENSG00000166145"	0
"1194"	"ENSG00000206318"	0
"1195"	"ENSG00000127054"	0
"1196"	"ENSG00000100359"	1
"1197"	"ENSG00000090060"	0
"1198"	"ENSG00000151208"	0
"1199"	"ENSG00000205755"	0
"1200"	"ENSG00000175879"	0
"1201"	"ENSG00000119414"	0
"1202"	"ENSG00000130707"	1
"1203"	"ENSG00000096395"	0
"1204"	"ENSG00000123933"	1
"1205"	"ENSG00000151849"	0
"1206"	"ENSG00000172850"	0
"1207"	"ENSG00000163584"	0
"1208"	"ENSG00000183044"	0
"1209"	"ENSG00000082482"	1
"1210"	"ENSG00000153234"	0
"1211"	"ENSG00000183638"	0
"1212"	"ENSG00000122194"	0
"1213"	"ENSG00000175455"	0
"1214"	"ENSG00000075651"	0
"1215"	"ENSG00000123892"	0
"1216"	"ENSG00000136114"	1
"1217"	"ENSG00000100744"	0
"1218"	"ENSG00000186940"	0
"1219"	"ENSG00000145945"	0
"1220"	"ENSG00000074527"	1
"1221"	"ENSG00000162572"	1
"1222"	"ENSG00000196517"	1
"1223"	"ENSG00000171914"	1
"1224"	"ENSG00000120727"	0
"1225"	"ENSG00000065371"	1
"1226"	"ENSG00000020129"	0
"1227"	"ENSG00000151498"	0
"1228"	"ENSG00000105246"	0
"1229"	"ENSG00000155097"	0
"1230"	"ENSG00000157349"	1
"1231"	"ENSG00000100554"	0
"1232"	"ENSG00000168692"	0
"1233"	"ENSG00000109016"	0
"1234"	"ENSG00000125388"	2
"1235"	"ENSG00000141627"	0
"1236"	"ENSG00000198574"	0
"1237"	"ENSG00000173281"	0
"1238"	"ENSG00000204520"	0
"1239"	"ENSG00000175279"	0
"1240"	"ENSG00000170748"	0
"1241"	"ENSG00000129910"	1
"1242"	"ENSG00000103591"	0
"1243"	"ENSG00000205162"	0
"1244"	"ENSG00000206172"	0
"1245"	"ENSG00000215476"	0
"1246"	"ENSG00000075290"	0
"1247"	"ENSG00000075388"	0
"1248"	"ENSG00000099282"	1
"1249"	"ENSG00000111530"	1
"1250"	"ENSG00000178234"	1
"1251"	"ENSG00000169213"	0
"1252"	"ENSG00000149596"	2
"1253"	"ENSG00000121764"	0
"1254"	"ENSG00000143553"	0
"1255"	"ENSG00000092929"	0
"1256"	"ENSG00000107938"	0
"1257"	"ENSG00000151092"	1
"1258"	"ENSG00000171408"	1
"1259"	"ENSG00000197561"	0
"1260"	"ENSG00000140543"	0
"1261"	"ENSG00000138061"	1
"1262"	"ENSG00000171475"	1
"1263"	"ENSG00000131100"	0
"1264"	"ENSG00000071082"	0
"1265"	"ENSG00000164012"	0
"1266"	"ENSG00000085760"	0
"1267"	"ENSG00000099194"	0
"1268"	"ENSG00000142973"	0
"1269"	"ENSG00000085415"	0
"1270"	"ENSG00000151835"	3
"1271"	"ENSG00000165124"	2
"1272"	"ENSG00000188976"	2
"1273"	"ENSG00000212915"	0
"1274"	"ENSG00000158445"	0
"1275"	"ENSG00000203950"	0
"1276"	"ENSG00000179134"	1
"1277"	"ENSG00000175087"	0
"1278"	"ENSG00000197932"	0
"1279"	"ENSG00000121742"	0
"1280"	"ENSG00000160916"	0
"1281"	"ENSG00000105325"	0
"1282"	"ENSG00000060762"	0
"1283"	"ENSG00000115297"	0
"1284"	"ENSG00000157613"	0
"1285"	"ENSG00000185963"	0
"1286"	"ENSG00000160654"	0
"1287"	"ENSG00000180855"	0
"1288"	"ENSG00000065491"	2
"1289"	"ENSG00000206218"	0
"1290"	"ENSG00000038002"	0
"1291"	"ENSG00000133895"	0
"1292"	"ENSG00000104763"	0
"1293"	"ENSG00000116221"	0
"1294"	"ENSG00000184313"	1
"1295"	"ENSG00000152413"	0
"1296"	"ENSG00000082701"	0
"1297"	"ENSG00000000457"	1
"1298"	"ENSG00000211800"	0
"1299"	"ENSG00000087258"	0
"1300"	"ENSG00000148541"	1
"1301"	"ENSG00000155975"	0
"1302"	"ENSG00000129347"	2
"1303"	"ENSG00000123485"	0
"1304"	"ENSG00000077809"	0
"1305"	"ENSG00000152042"	0
"1306"	"ENSG00000166126"	0
"1307"	"ENSG00000092964"	0
"1308"	"ENSG00000159346"	0
"1309"	"ENSG00000135272"	0
"1310"	"ENSG00000167702"	0
"1311"	"ENSG00000105993"	0
"1312"	"ENSG00000165283"	0
"1313"	"ENSG00000215045"	2
"1314"	"ENSG00000109790"	0
"1315"	"ENSG00000080618"	0
"1316"	"ENSG00000170476"	1
"1317"	"ENSG00000165288"	1
"1318"	"ENSG00000175806"	0
"1319"	"ENSG00000162437"	1
"1320"	"ENSG00000123908"	0
"1321"	"ENSG00000132792"	0
"1322"	"ENSG00000064703"	1
"1323"	"ENSG00000111199"	0
"1324"	"ENSG00000106638"	1
"1325"	"ENSG00000198523"	0
"1326"	"ENSG00000167770"	0
"1327"	"ENSG00000130725"	1
"1328"	"ENSG00000166946"	1
"1329"	"ENSG00000198642"	1
"1330"	"ENSG00000100297"	3
"1331"	"ENSG00000156239"	0
"1332"	"ENSG00000215377"	0
"1333"	"ENSG00000135372"	1
"1334"	"ENSG00000144579"	0
"1335"	"ENSG00000187772"	0
"1336"	"ENSG00000117395"	0
"1337"	"ENSG00000042980"	0
"1338"	"ENSG00000215467"	0
"1339"	"ENSG00000112282"	0
"1340"	"ENSG00000175093"	0
"1341"	"ENSG00000137106"	0
"1342"	"ENSG00000172828"	0
"1343"	"ENSG00000171094"	0
"1344"	"ENSG00000042813"	0
"1345"	"ENSG00000166171"	0
"1346"	"ENSG00000109084"	0
"1347"	"ENSG00000154639"	0
"1348"	"ENSG00000189013"	0
"1349"	"ENSG00000139921"	0
"1350"	"ENSG00000177047"	0
"1351"	"ENSG00000142534"	0
"1352"	"ENSG00000101977"	1
"1353"	"ENSG00000103522"	0
"1354"	"ENSG00000141252"	0
"1355"	"ENSG00000155363"	1
"1356"	"ENSG00000211660"	0
"1357"	"ENSG00000131508"	0
"1358"	"ENSG00000140557"	0
"1359"	"ENSG00000101003"	0
"1360"	"ENSG00000198060"	0
"1361"	"ENSG00000104808"	1
"1362"	"ENSG00000143627"	0
"1363"	"ENSG00000136718"	0
"1364"	"ENSG00000163814"	1
"1365"	"ENSG00000205609"	0
"1366"	"ENSG00000146267"	0
"1367"	"ENSG00000079308"	0
"1368"	"ENSG00000167508"	0
"1369"	"ENSG00000052850"	0
"1370"	"ENSG00000183475"	0
"1371"	"ENSG00000030110"	0
"1372"	"ENSG00000120903"	1
"1373"	"ENSG00000048828"	0
"1374"	"ENSG00000119707"	0
"1375"	"ENSG00000152234"	0
"1376"	"ENSG00000112218"	0
"1377"	"ENSG00000135916"	0
"1378"	"ENSG00000135144"	1
"1379"	"ENSG00000132388"	0
"1380"	"ENSG00000124766"	1
"1381"	"ENSG00000186852"	0
"1382"	"ENSG00000197620"	0
"1383"	"ENSG00000167861"	1
"1384"	"ENSG00000187122"	2
"1385"	"ENSG00000149262"	0
"1386"	"ENSG00000090857"	1
"1387"	"ENSG00000148672"	0
"1388"	"ENSG00000104388"	0
"1389"	"ENSG00000169439"	0
"1390"	"ENSG00000213905"	0
"1391"	"ENSG00000089486"	0
"1392"	"ENSG00000096093"	1
"1393"	"ENSG00000196505"	0
"1394"	"ENSG00000122644"	0
"1395"	"ENSG00000206466"	0
"1396"	"ENSG00000162552"	0
"1397"	"ENSG00000136527"	0
"1398"	"ENSG00000136938"	0
"1399"	"ENSG00000125835"	0
"1400"	"ENSG00000171864"	2
"1401"	"ENSG00000149968"	0
"1402"	"ENSG00000196787"	0
"1403"	"ENSG00000163157"	0
"1404"	"ENSG00000006704"	0
"1405"	"ENSG00000072364"	1
"1406"	"ENSG00000164053"	1
"1407"	"ENSG00000101811"	0
"1408"	"ENSG00000214082"	0
"1409"	"ENSG00000130159"	0
"1410"	"ENSG00000138750"	0
"1411"	"ENSG00000101443"	0
"1412"	"ENSG00000005812"	0
"1413"	"ENSG00000148053"	0
"1414"	"ENSG00000005700"	2
"1415"	"ENSG00000213445"	2
"1416"	"ENSG00000111269"	0
"1417"	"ENSG00000111696"	0
"1418"	"ENSG00000104177"	0
"1419"	"ENSG00000126368"	0
"1420"	"ENSG00000172985"	1
"1421"	"ENSG00000099725"	0
"1422"	"ENSG00000185928"	0
"1423"	"ENSG00000145088"	1
"1424"	"ENSG00000103018"	0
"1425"	"ENSG00000181965"	0
"1426"	"ENSG00000100109"	0
"1427"	"ENSG00000198758"	0
"1428"	"ENSG00000091536"	0
"1429"	"ENSG00000145029"	0
"1430"	"ENSG00000100365"	0
"1431"	"ENSG00000134759"	1
"1432"	"ENSG00000100097"	0
"1433"	"ENSG00000157456"	0
"1434"	"ENSG00000184840"	0
"1435"	"ENSG00000062650"	0
"1436"	"ENSG00000129657"	1
"1437"	"ENSG00000167670"	0
"1438"	"ENSG00000116663"	0
"1439"	"ENSG00000212645"	0
"1440"	"ENSG00000132466"	1
"1441"	"ENSG00000171401"	0
"1442"	"ENSG00000107551"	0
"1443"	"ENSG00000103415"	0
"1444"	"ENSG00000090924"	1
"1445"	"ENSG00000103200"	0
"1446"	"ENSG00000101972"	1
"1447"	"ENSG00000215292"	0
"1448"	"ENSG00000159199"	0
"1449"	"ENSG00000138081"	1
"1450"	"ENSG00000158486"	4
"1451"	"ENSG00000101096"	2
"1452"	"ENSG00000107643"	0
"1453"	"ENSG00000196911"	1
"1454"	"ENSG00000105127"	1
"1455"	"ENSG00000110344"	2
"1456"	"ENSG00000050426"	0
"1457"	"ENSG00000183010"	0
"1458"	"ENSG00000138684"	0
"1459"	"ENSG00000120729"	0
"1460"	"ENSG00000134146"	0
"1461"	"ENSG00000126953"	0
"1462"	"ENSG00000011590"	0
"1463"	"ENSG00000143228"	0
"1464"	"ENSG00000130770"	0
"1465"	"ENSG00000172236"	1
"1466"	"ENSG00000135940"	0
"1467"	"ENSG00000171033"	1
"1468"	"ENSG00000118733"	0
"1469"	"ENSG00000108375"	0
"1470"	"ENSG00000152223"	2
"1471"	"ENSG00000103154"	0
"1472"	"ENSG00000044446"	0
"1473"	"ENSG00000141570"	1
"1474"	"ENSG00000089012"	1
"1475"	"ENSG00000138346"	1
"1476"	"ENSG00000063515"	0
"1477"	"ENSG00000113070"	0
"1478"	"ENSG00000133247"	0
"1479"	"ENSG00000012174"	0
"1480"	"ENSG00000100092"	1
"1481"	"ENSG00000112941"	0
"1482"	"ENSG00000087206"	0
"1483"	"ENSG00000102871"	0
"1484"	"ENSG00000110074"	0
"1485"	"ENSG00000120800"	1
"1486"	"ENSG00000136213"	0
"1487"	"ENSG00000154229"	1
"1488"	"ENSG00000186439"	0
"1489"	"ENSG00000115085"	0
"1490"	"ENSG00000108702"	0
"1491"	"ENSG00000162631"	1
"1492"	"ENSG00000167842"	0
"1493"	"ENSG00000109911"	0
"1494"	"ENSG00000095777"	0
"1495"	"ENSG00000130558"	0
"1496"	"ENSG00000179151"	0
"1497"	"ENSG00000206396"	0
"1498"	"ENSG00000117586"	0
"1499"	"ENSG00000188191"	0
"1500"	"ENSG00000183729"	0
"1501"	"ENSG00000157985"	1
"1502"	"ENSG00000067182"	2
"1503"	"ENSG00000139641"	2
"1504"	"ENSG00000143772"	0
"1505"	"ENSG00000089847"	0
"1506"	"ENSG00000159189"	0
"1507"	"ENSG00000186265"	0
"1508"	"ENSG00000103479"	3
"1509"	"ENSG00000101343"	0
"1510"	"ENSG00000116194"	0
"1511"	"ENSG00000185973"	0
"1512"	"ENSG00000185104"	0
"1513"	"ENSG00000196083"	0
"1514"	"ENSG00000115919"	0
"1515"	"ENSG00000125457"	1
"1516"	"ENSG00000135315"	0
"1517"	"ENSG00000136144"	0
"1518"	"ENSG00000153006"	0
"1519"	"ENSG00000107447"	0
"1520"	"ENSG00000182890"	0
"1521"	"ENSG00000151806"	0
"1522"	"ENSG00000215320"	0
"1523"	"ENSG00000037749"	0
"1524"	"ENSG00000175104"	0
"1525"	"ENSG00000100504"	1
"1526"	"ENSG00000134910"	1
"1527"	"ENSG00000182809"	0
"1528"	"ENSG00000127337"	0
"1529"	"ENSG00000182712"	0
"1530"	"ENSG00000182180"	0
"1531"	"ENSG00000004139"	0
"1532"	"ENSG00000163932"	0
"1533"	"ENSG00000143578"	0
"1534"	"ENSG00000087586"	0
"1535"	"ENSG00000131263"	0
"1536"	"ENSG00000142208"	0
"1537"	"ENSG00000086717"	1
"1538"	"ENSG00000114062"	2
"1539"	"ENSG00000133961"	0
"1540"	"ENSG00000146872"	0
"1541"	"ENSG00000159228"	0
"1542"	"ENSG00000127948"	1
"1543"	"ENSG00000134352"	0
"1544"	"ENSG00000021461"	0
"1545"	"ENSG00000177733"	1
"1546"	"ENSG00000198785"	1
"1547"	"ENSG00000149922"	0
"1548"	"ENSG00000143476"	0
"1549"	"ENSG00000197262"	0
"1550"	"ENSG00000164651"	0
"1551"	"ENSG00000106367"	0
"1552"	"ENSG00000149380"	1
"1553"	"ENSG00000182636"	0
"1554"	"ENSG00000125863"	0
"1555"	"ENSG00000141867"	0
"1556"	"ENSG00000187017"	2
"1557"	"ENSG00000197303"	0
"1558"	"ENSG00000104972"	0
"1559"	"ENSG00000177963"	0
"1560"	"ENSG00000119787"	0
"1561"	"ENSG00000176194"	0
"1562"	"ENSG00000181896"	0
"1563"	"ENSG00000144619"	0
"1564"	"ENSG00000168556"	1
"1565"	"ENSG00000203705"	0
"1566"	"ENSG00000189306"	0
"1567"	"ENSG00000166997"	0
"1568"	"ENSG00000144589"	0
"1569"	"ENSG00000057663"	0
"1570"	"ENSG00000198753"	1
"1571"	"ENSG00000083307"	0
"1572"	"ENSG00000178860"	0
"1573"	"ENSG00000111405"	0
"1574"	"ENSG00000215699"	0
"1575"	"ENSG00000144580"	0
"1576"	"ENSG00000215513"	0
"1577"	"ENSG00000183214"	0
"1578"	"ENSG00000162407"	0
"1579"	"ENSG00000184381"	0
"1580"	"ENSG00000215760"	0
"1581"	"ENSG00000119630"	0
"1582"	"ENSG00000196700"	0
"1583"	"ENSG00000089639"	0
"1584"	"ENSG00000102837"	0
"1585"	"ENSG00000036828"	0
"1586"	"ENSG00000188243"	0
"1587"	"ENSG00000100403"	2
"1588"	"ENSG00000139617"	0
"1589"	"ENSG00000188677"	1
"1590"	"ENSG00000150672"	1
"1591"	"ENSG00000170581"	0
"1592"	"ENSG00000101049"	0
"1593"	"ENSG00000111641"	1
"1594"	"ENSG00000164917"	0
"1595"	"ENSG00000171435"	0
"1596"	"ENSG00000174292"	0
"1597"	"ENSG00000197724"	0
"1598"	"ENSG00000163960"	0
"1599"	"ENSG00000138623"	1
"1600"	"ENSG00000009307"	0
"1601"	"ENSG00000132153"	0
"1602"	"ENSG00000211651"	0
"1603"	"ENSG00000124608"	0
"1604"	"ENSG00000073417"	0
"1605"	"ENSG00000161798"	0
"1606"	"ENSG00000167130"	0
"1607"	"ENSG00000168264"	2
